id,temperature,humidity,air_quality,created_at
6727,28.9,38.2,113,2026-03-03 08:32:51.658621
6728,28.9,38.1,110,2026-03-03 08:32:58.027438
6729,28.9,38.1,111,2026-03-03 08:33:04.339381
6730,28.9,38.1,113,2026-03-03 08:33:10.665489
6731,28.9,38,113,2026-03-03 08:33:27.116444
6732,28.9,38.1,109,2026-03-03 08:33:33.47907
6733,28.9,38.1,111,2026-03-03 08:33:39.919171
6734,28.9,38.1,115,2026-03-03 08:33:46.23896
6735,28.9,38.1,110,2026-03-03 08:33:54.313991
6736,28.9,38.1,109,2026-03-03 08:34:12.110263
6737,28.9,38,110,2026-03-03 08:34:18.513344
6738,28.9,38,110,2026-03-03 08:34:24.908313
6739,28.9,38,109,2026-03-03 08:34:33.094577
6740,28.9,38,113,2026-03-03 08:34:39.746625
6741,28.9,38,111,2026-03-03 08:34:46.362964
6742,28.9,38,109,2026-03-03 08:34:52.72069
6743,28.9,37.9,111,2026-03-03 08:34:59.081623
6744,28.9,37.9,110,2026-03-03 08:35:05.636946
6745,28.9,37.9,112,2026-03-03 08:35:12.198627
6746,28.9,37.9,108,2026-03-03 08:35:18.513802
6747,28.9,37.9,112,2026-03-03 08:35:24.919877
6748,28.9,37.9,108,2026-03-03 08:35:31.633917
6749,28.9,37.9,110,2026-03-03 08:35:38.183495
6750,28.9,37.9,115,2026-03-03 08:35:54.554403
6751,28.9,37.9,113,2026-03-03 08:36:00.917884
6752,28.9,37.9,113,2026-03-03 08:36:07.235274
6753,28.9,37.8,110,2026-03-03 08:36:15.503263
6754,28.9,37.7,108,2026-03-03 08:36:21.848706
6755,28.9,37.8,113,2026-03-03 08:36:28.147925
6756,28.9,37.8,111,2026-03-03 08:36:34.503731
6757,28.9,37.8,109,2026-03-03 08:36:40.936168
6758,28.9,37.9,111,2026-03-03 08:36:47.379877
6759,28.9,37.8,112,2026-03-03 08:36:53.76174
6760,28.9,37.8,111,2026-03-03 08:37:00.126913
6761,28.9,37.8,115,2026-03-03 08:37:06.679768
6762,28.9,37.8,111,2026-03-03 08:37:12.997329
6763,28.9,37.9,113,2026-03-03 08:37:19.336996
6764,28.9,37.8,111,2026-03-03 08:37:25.700366
6765,28.9,37.9,108,2026-03-03 08:37:32.083842
6766,28.9,37.8,111,2026-03-03 08:37:38.385753
6767,28.9,37.8,110,2026-03-03 08:37:45.006483
6768,28.9,37.8,110,2026-03-03 08:37:51.50512
6769,28.9,37.8,110,2026-03-03 08:37:57.888338
6770,28.9,37.8,108,2026-03-03 08:38:04.236496
6771,28.9,37.8,111,2026-03-03 08:38:10.575931
6772,28.9,37.8,110,2026-03-03 08:38:16.91167
6773,28.9,37.8,113,2026-03-03 08:38:23.259789
6774,28.9,37.8,110,2026-03-03 08:38:29.598879
6775,28.9,37.7,109,2026-03-03 08:38:36.234645
6776,28.9,37.8,107,2026-03-03 08:38:43.168442
6777,28.9,37.7,113,2026-03-03 08:38:49.482413
6778,28.9,37.7,111,2026-03-03 08:38:55.828695
6779,28.9,37.7,113,2026-03-03 08:39:02.256767
6780,28.9,37.7,108,2026-03-03 08:39:10.106651
6781,28.9,37.7,111,2026-03-03 08:39:16.770067
6782,28.9,37.7,111,2026-03-03 08:39:23.153401
6783,28.9,37.7,111,2026-03-03 08:39:30.023068
6784,28.9,37.8,110,2026-03-03 08:39:36.570448
6785,28.9,37.8,110,2026-03-03 08:39:43.207158
6786,28.9,37.8,113,2026-03-03 08:39:49.987025
6787,28.9,37.7,113,2026-03-03 08:39:56.444772
6788,28.9,37.8,109,2026-03-03 08:40:02.877107
6789,28.9,37.8,112,2026-03-03 08:40:10.609879
6790,28.9,37.8,112,2026-03-03 08:40:16.897353
6791,28.9,37.8,111,2026-03-03 08:40:23.260899
6792,28.9,37.8,111,2026-03-03 08:40:29.60963
6793,28.9,37.8,110,2026-03-03 08:40:35.992018
6794,28.9,37.8,111,2026-03-03 08:40:42.503004
6795,28.9,37.8,111,2026-03-03 08:40:48.870707
6796,28.9,37.8,111,2026-03-03 08:40:55.32607
6797,28.9,37.7,112,2026-03-03 08:41:01.775109
6798,28.9,37.8,105,2026-03-03 08:41:09.493581
6799,28.9,37.7,111,2026-03-03 08:41:15.884692
6800,28.9,37.7,112,2026-03-03 08:41:22.744223
6801,28.9,37.8,113,2026-03-03 08:41:29.325122
6802,28.9,37.7,111,2026-03-03 08:41:35.804945
6803,28.9,37.7,109,2026-03-03 08:41:42.148323
6804,28.9,37.7,111,2026-03-03 08:41:48.592562
6805,28.9,37.7,107,2026-03-03 08:41:55.07094
6806,28.9,37.7,113,2026-03-03 08:42:01.448259
6807,28.9,37.7,112,2026-03-03 08:42:09.31129
6808,28.9,37.7,112,2026-03-03 08:42:15.692827
6809,28.9,37.8,111,2026-03-03 08:42:22.165627
6810,28.9,37.7,109,2026-03-03 08:42:28.838435
6811,28.9,37.7,110,2026-03-03 08:42:35.203372
6812,28.9,37.7,113,2026-03-03 08:42:42.251801
6813,28.9,37.7,112,2026-03-03 08:42:49.047739
6814,28.9,37.7,112,2026-03-03 08:42:55.454976
6815,28.9,37.7,111,2026-03-03 08:43:01.933641
6816,28.9,37.7,112,2026-03-03 08:43:09.867794
6817,29,37.6,111,2026-03-03 08:43:16.324025
6818,28.9,37.7,112,2026-03-03 08:43:22.908021
6819,28.9,37.7,112,2026-03-03 08:43:29.308405
6820,28.9,37.6,107,2026-03-03 08:43:35.770478
6821,28.9,37.7,111,2026-03-03 08:43:42.150178
6822,29,37.5,111,2026-03-03 08:43:48.503857
6823,28.9,37.5,113,2026-03-03 08:43:54.874882
6824,29,37.4,109,2026-03-03 08:44:03.115014
6825,29,37.4,111,2026-03-03 08:44:09.660146
6826,29,37.3,109,2026-03-03 08:44:16.103326
6827,29,37.3,111,2026-03-03 08:44:23.700177
6828,29,37.3,107,2026-03-03 08:44:30.223863
6829,29,37.2,111,2026-03-03 08:44:36.583125
6830,29,37.2,108,2026-03-03 08:44:43.33511
6831,29,37.2,109,2026-03-03 08:44:49.703287
6832,29,37.2,107,2026-03-03 08:44:56.14056
6833,29,37.2,106,2026-03-03 08:45:04.785454
6834,29.3,36,117,2026-03-03 09:21:27.887427
6835,29.3,36,121,2026-03-03 09:21:34.524923
6836,29.3,36,118,2026-03-03 09:21:42.215362
6837,29.3,36,119,2026-03-03 09:21:48.822767
6838,29.3,36,119,2026-03-03 09:21:55.141609
6839,29.3,36,115,2026-03-03 09:22:01.777442
6840,29.3,36,119,2026-03-03 09:22:10.14082
6841,29.3,36,118,2026-03-03 09:22:16.459945
6842,29.3,36,118,2026-03-03 09:22:22.795274
6843,29.3,36,121,2026-03-03 09:22:29.181827
6844,29.3,36,119,2026-03-03 09:22:35.504206
6845,29.3,36,118,2026-03-03 09:22:41.82406
6846,29.3,36,119,2026-03-03 09:22:48.369951
6847,29.3,36,120,2026-03-03 09:22:54.798618
6848,29.3,36,119,2026-03-03 09:23:01.110179
6849,29.3,36,120,2026-03-03 09:23:07.499369
6850,29.3,36,118,2026-03-03 09:23:13.98779
6851,29.3,35.9,114,2026-03-03 09:23:20.322895
6852,29.3,35.9,115,2026-03-03 09:23:27.051728
6853,29.3,35.9,115,2026-03-03 09:23:33.445595
6854,29.3,35.8,115,2026-03-03 09:23:39.993293
6855,29.3,35.6,117,2026-03-03 09:23:46.708318
6856,29.3,35.5,115,2026-03-03 09:23:53.074167
6857,29.3,35.5,114,2026-03-03 09:23:59.496362
6858,29.3,35.5,115,2026-03-03 09:24:07.765467
6859,29.3,35.5,119,2026-03-03 09:24:14.182764
6860,29.3,35.3,115,2026-03-03 09:24:20.553018
6861,29.3,35.1,118,2026-03-03 09:24:26.904966
6862,29.3,34.9,115,2026-03-03 09:24:33.235853
6863,29.4,34.9,109,2026-03-03 09:24:39.593127
6864,29.4,34.9,118,2026-03-03 09:24:45.935797
6865,29.4,34.9,119,2026-03-03 09:24:52.369324
6866,29.4,34.7,115,2026-03-03 09:24:58.87755
6867,29.4,34.7,120,2026-03-03 09:25:05.18957
6868,29.4,34.5,117,2026-03-03 09:25:11.554086
6869,29.4,34.5,116,2026-03-03 09:25:18.198488
6870,29.4,34.6,117,2026-03-03 09:25:24.706126
6871,29.4,34.6,115,2026-03-03 09:25:31.034502
6872,29.4,34.6,119,2026-03-03 09:25:37.605339
6873,29.4,34.6,118,2026-03-03 09:25:46.050747
6874,29.4,34.6,116,2026-03-03 09:25:52.601548
6875,29.4,34.6,118,2026-03-03 09:25:59.061057
6876,29.4,34.7,118,2026-03-03 09:26:05.439065
6877,29.4,34.7,118,2026-03-03 09:26:11.983566
6878,29.4,34.7,117,2026-03-03 09:26:18.406453
6879,29.4,34.8,119,2026-03-03 09:26:24.90033
6880,29.4,34.8,119,2026-03-03 09:26:31.206308
6881,29.4,34.8,116,2026-03-03 09:26:37.578812
6882,29.4,34.8,115,2026-03-03 09:26:44.503131
6883,29.4,34.8,115,2026-03-03 09:26:50.871148
6884,29.4,34.8,115,2026-03-03 09:26:57.196344
6885,29.4,34.8,118,2026-03-03 09:27:03.558811
6886,29.4,34.9,117,2026-03-03 09:27:09.912089
6887,29.4,34.9,115,2026-03-03 09:27:16.497151
6888,29.4,34.9,117,2026-03-03 09:27:22.82523
6889,29.4,34.9,117,2026-03-03 09:27:29.213051
6890,29.4,34.9,118,2026-03-03 09:27:35.544091
6891,29.4,34.9,114,2026-03-03 09:27:42.083013
6892,29.3,35,118,2026-03-03 09:27:48.420674
6893,29.4,35,118,2026-03-03 09:27:54.752058
6894,29.3,35,117,2026-03-03 09:28:01.17231
6895,29.3,35,118,2026-03-03 09:28:07.742383
6896,29.3,35,118,2026-03-03 09:28:14.590092
6897,29.3,35,117,2026-03-03 09:28:20.925847
6898,29.3,35,120,2026-03-03 09:28:27.371557
6899,29.3,35,117,2026-03-03 09:28:33.704761
6900,29.3,34.9,119,2026-03-03 09:28:51.683615
6901,29.3,34.9,118,2026-03-03 09:28:58.054884
6902,29.4,34.9,115,2026-03-03 09:29:06.073599
6903,29.4,34.9,115,2026-03-03 09:29:12.595439
6904,29.3,34.8,119,2026-03-03 09:29:18.956052
6905,29.4,34.8,118,2026-03-03 09:29:25.310186
6906,29.4,34.9,117,2026-03-03 09:29:33.2738
6907,29.4,34.8,119,2026-03-03 09:29:39.891387
6908,29.4,34.8,117,2026-03-03 09:29:46.445261
6909,29.4,34.9,120,2026-03-03 09:29:52.938249
6910,29.4,34.9,116,2026-03-03 09:29:59.3141
6911,29.4,34.9,116,2026-03-03 09:30:05.677155
6912,29.4,34.9,119,2026-03-03 09:30:12.10169
6913,29.4,34.9,118,2026-03-03 09:30:18.536207
6914,29.4,34.9,116,2026-03-03 09:30:25.122
6915,29.4,34.9,115,2026-03-03 09:30:33.386427
6916,29.3,35,115,2026-03-03 09:30:39.815407
6917,29.3,35,116,2026-03-03 09:30:46.421773
6918,29.3,35,117,2026-03-03 09:30:57.576789
6919,29.3,35,117,2026-03-03 09:31:04.037957
6920,29.3,35,116,2026-03-03 09:31:10.419171
6921,29.4,35,113,2026-03-03 09:31:16.904828
6922,29.3,35,118,2026-03-03 09:31:33.285596
6923,29.3,35,116,2026-03-03 09:31:39.663266
6924,29.3,35,116,2026-03-03 09:31:45.986952
6925,29.3,35,115,2026-03-03 09:31:52.351399
6926,29.3,35.1,120,2026-03-03 09:31:58.667171
6927,29.3,35.1,119,2026-03-03 09:32:05.319706
6928,29.3,35.1,116,2026-03-03 09:32:12.207718
6929,29.3,35.1,121,2026-03-03 09:32:18.568136
6930,29.3,35.1,116,2026-03-03 09:32:24.910871
6931,29.3,35.1,118,2026-03-03 09:32:31.249874
6932,29.3,35.1,117,2026-03-03 09:32:38.002847
6933,29.3,35.1,122,2026-03-03 09:32:44.350329
6934,29.3,35.1,119,2026-03-03 09:32:50.716025
6935,29.3,35.1,119,2026-03-03 09:32:57.097923
6936,29.3,35.1,118,2026-03-03 09:33:03.474819
6937,29.3,35.1,119,2026-03-03 09:33:10.007853
6938,29.3,35.1,119,2026-03-03 09:33:16.269768
6939,29.3,35.2,117,2026-03-03 09:33:22.621731
6940,29.3,35.2,117,2026-03-03 09:33:39.024386
6941,29.3,35.1,115,2026-03-03 09:33:45.608083
6942,29.3,35.1,116,2026-03-03 09:33:51.936866
6943,29.3,35.1,116,2026-03-03 09:33:58.297733
6944,29.3,35.2,117,2026-03-03 09:34:04.651817
6945,29.3,35.2,117,2026-03-03 09:34:11.223808
6946,29.3,35.2,117,2026-03-03 09:34:17.578497
6947,29.3,35.2,118,2026-03-03 09:34:25.179888
6948,29.3,35.2,117,2026-03-03 09:34:31.465135
6949,29.3,35.2,118,2026-03-03 09:34:43.798088
6950,29.3,35.2,115,2026-03-03 09:34:50.308617
6951,29.3,35.2,120,2026-03-03 09:34:56.654767
6952,29.3,35.2,121,2026-03-03 09:35:03.069555
6953,29.3,35.2,117,2026-03-03 09:35:09.359073
6954,29.3,35.2,117,2026-03-03 09:35:15.87963
6955,29.3,35.2,114,2026-03-03 09:35:22.21588
6956,29.3,35.2,116,2026-03-03 09:35:28.576569
6957,29.3,35.2,119,2026-03-03 09:35:34.947993
6958,29.3,35.3,121,2026-03-03 09:35:41.335072
6959,29.4,35.2,117,2026-03-03 09:35:47.573227
6960,29.4,35.3,117,2026-03-03 09:35:53.976416
6961,29.4,35.3,116,2026-03-03 09:36:00.728951
6962,29.4,35.3,119,2026-03-03 09:36:07.075984
6963,29.4,35.3,116,2026-03-03 09:36:13.448893
6964,29.3,35.4,115,2026-03-03 09:36:19.77341
6965,29.4,35.3,116,2026-03-03 09:36:36.198969
6966,29.4,35.2,115,2026-03-03 09:36:42.548589
6967,29.4,35.4,118,2026-03-03 09:36:50.238511
6968,29.4,35.4,119,2026-03-03 09:36:56.70367
6969,29.3,35.4,116,2026-03-03 09:37:03.254626
6970,29.3,35.4,119,2026-03-03 09:37:09.565371
6971,29.3,35.4,117,2026-03-03 09:37:15.903787
6972,29.3,35.4,117,2026-03-03 09:37:22.296666
6973,29.3,35.5,117,2026-03-03 09:37:28.597541
6974,29.3,35.5,120,2026-03-03 09:37:34.949705
6975,29.3,35.5,119,2026-03-03 09:37:41.713907
6976,29.3,35.5,119,2026-03-03 09:37:48.069205
6977,29.3,35.5,117,2026-03-03 09:37:54.472004
6978,29.3,35.5,119,2026-03-03 09:38:01.274563
6979,29.3,35.5,121,2026-03-03 09:38:07.745342
6980,29.3,35.5,117,2026-03-03 09:38:14.527326
6981,29.3,35.5,118,2026-03-03 09:38:21.038727
6982,29.3,35.5,120,2026-03-03 09:38:27.427097
6983,29.3,35.5,118,2026-03-03 09:38:34.001694
6984,29.3,35.5,119,2026-03-03 09:38:40.53328
6985,29.3,35.5,115,2026-03-03 09:38:46.887818
6986,29.3,35.5,116,2026-03-03 09:38:53.440135
6987,29.3,35.5,113,2026-03-03 09:38:59.883341
6988,29.3,35.5,116,2026-03-03 09:39:06.534194
6989,29.3,35.6,119,2026-03-03 09:39:12.870108
6990,29.3,35.5,119,2026-03-03 09:39:19.492721
6991,29.3,35.5,117,2026-03-03 09:39:25.945153
6992,29.3,35.5,119,2026-03-03 09:39:32.425853
6993,29.3,35.5,119,2026-03-03 09:39:38.872254
6994,29.3,35.5,114,2026-03-03 09:39:45.485591
6995,29.3,35.4,119,2026-03-03 09:39:51.991738
6996,29.3,35.4,120,2026-03-03 09:39:58.380082
6997,29.3,35.5,116,2026-03-03 09:40:04.704788
6998,29.3,35.4,117,2026-03-03 09:40:11.687357
6999,29.3,35.4,115,2026-03-03 09:40:18.25392
7000,29.3,35.4,119,2026-03-03 09:40:24.971901
7001,29.3,35.4,119,2026-03-03 09:40:31.310995
7002,29.4,35.4,119,2026-03-03 09:40:37.753864
7003,29.4,35.4,118,2026-03-03 09:40:44.499924
7004,29.4,35.4,119,2026-03-03 09:40:51.443723
7005,29.4,35.4,118,2026-03-03 09:40:57.941974
7006,29.4,35.4,119,2026-03-03 09:41:04.271034
7007,29.4,35.4,115,2026-03-03 09:41:10.734309
7008,29.4,35.4,112,2026-03-03 09:41:17.372025
7009,29.4,35.4,119,2026-03-03 09:41:23.735965
7010,29.4,35.4,114,2026-03-03 09:41:30.118121
7011,29.4,35.4,114,2026-03-03 09:41:36.68213
7012,29.4,35.3,117,2026-03-03 09:41:43.212653
7013,29.4,35.3,116,2026-03-03 09:41:49.547755
7014,29.4,35.3,115,2026-03-03 09:41:55.867547
7015,29.4,35.3,118,2026-03-03 09:42:02.251568
7016,29.4,35.3,120,2026-03-03 09:42:08.781236
7017,29.4,35.3,117,2026-03-03 09:42:15.111967
7018,29.4,35.3,118,2026-03-03 09:42:21.483066
7019,29.4,35.3,119,2026-03-03 09:42:27.835776
7020,29.4,35.3,114,2026-03-03 09:42:34.389829
7021,29.4,35.2,120,2026-03-03 09:42:40.71474
7022,29.4,35.3,118,2026-03-03 09:42:47.055404
7023,29.3,35.3,122,2026-03-03 09:42:53.434984
7024,29.3,35.3,118,2026-03-03 09:42:59.796107
7025,29.3,35.3,121,2026-03-03 09:43:06.350133
7026,29.3,35.3,119,2026-03-03 09:43:12.669032
7027,29.3,35.2,117,2026-03-03 09:43:19.064412
7028,29.3,35.2,117,2026-03-03 09:43:25.404237
7029,29.3,35.2,118,2026-03-03 09:43:32.213446
7030,29.3,35.2,118,2026-03-03 09:43:38.675405
7031,29.3,35.3,118,2026-03-03 09:43:45.045857
7032,29.3,35.3,119,2026-03-03 09:43:51.543587
7033,29.3,35.2,115,2026-03-03 09:43:59.23123
7034,29.3,35.4,120,2026-03-03 09:44:05.716916
7035,29.3,35.2,119,2026-03-03 09:44:12.085279
7036,29.3,35.3,116,2026-03-03 09:44:18.71387
7037,29.3,35.3,116,2026-03-03 09:44:25.177118
7038,29.3,35.3,121,2026-03-03 09:44:31.552381
7039,29.3,35.3,120,2026-03-03 09:44:37.908943
7040,29.3,35.3,118,2026-03-03 09:44:44.236177
7041,29.3,35.3,119,2026-03-03 09:44:50.78835
7042,29.3,35.3,119,2026-03-03 09:44:57.160223
7043,29.3,35.3,121,2026-03-03 09:45:03.504379
7044,29.3,35.2,118,2026-03-03 09:45:10.158198
7045,29.3,35.2,119,2026-03-03 09:45:16.799039
7046,29.3,35.2,120,2026-03-03 09:45:23.132714
7047,29.3,35.2,119,2026-03-03 09:45:29.679511
7048,29.3,35.2,119,2026-03-03 09:45:36.040095
7049,29.3,35.2,119,2026-03-03 09:45:42.409941
7050,29.3,35.2,120,2026-03-03 09:45:48.799632
7051,29.3,35.2,119,2026-03-03 09:45:55.489696
7052,29.3,35.2,120,2026-03-03 09:46:01.840946
7053,29.3,35.2,117,2026-03-03 09:46:08.196164
7054,29.3,35.2,121,2026-03-03 09:46:14.552115
7055,29.3,35.2,121,2026-03-03 09:46:21.139275
7056,29.3,35.2,116,2026-03-03 09:46:27.44189
7057,29.3,35.2,116,2026-03-03 09:46:33.829401
7058,29.3,35.2,118,2026-03-03 09:46:40.135865
7059,29.3,35.2,117,2026-03-03 09:46:46.499469
7060,29.3,35.2,119,2026-03-03 09:46:52.828843
7061,29.3,35.2,116,2026-03-03 09:46:59.203772
7062,29.3,35.2,117,2026-03-03 09:47:05.5508
7063,29.3,35.2,117,2026-03-03 09:47:11.884276
7064,29.3,35.2,120,2026-03-03 09:47:18.246627
7065,29.3,35.2,116,2026-03-03 09:47:24.789743
7066,29.3,35.2,117,2026-03-03 09:47:31.174459
7067,29.3,35.3,117,2026-03-03 09:47:37.507857
7068,29.3,35.2,117,2026-03-03 09:47:43.925768
7069,29.3,35.2,119,2026-03-03 09:47:50.618709
7070,29.3,35.2,119,2026-03-03 09:47:56.944629
7071,29.3,35.2,118,2026-03-03 09:48:03.267516
7072,29.3,35.2,118,2026-03-03 09:48:21.09526
7073,29.3,35.2,115,2026-03-03 09:48:27.734248
7074,29.3,35.2,118,2026-03-03 09:48:34.260568
7075,29.3,35.3,117,2026-03-03 09:48:40.631789
7076,29.3,35.3,116,2026-03-03 09:48:47.169668
7077,29.3,35.3,119,2026-03-03 09:48:53.560736
7078,29.3,35.2,118,2026-03-03 09:49:00.484455
7079,29.3,35.3,118,2026-03-03 09:49:07.210828
7080,29.3,35.3,119,2026-03-03 09:49:13.616408
7081,29.3,35.2,117,2026-03-03 09:49:20.151349
7082,29.3,35.3,119,2026-03-03 09:49:26.524895
7083,29.3,35.3,120,2026-03-03 09:49:33.275839
7084,29.3,35.3,116,2026-03-03 09:49:39.794157
7085,29.3,35.3,117,2026-03-03 09:49:46.34624
7086,29.3,35.3,120,2026-03-03 09:49:52.710408
7087,29.3,35.3,120,2026-03-03 09:49:59.068366
7088,29.3,35.2,120,2026-03-03 09:50:05.872647
7089,29.3,35.3,116,2026-03-03 09:50:12.411729
7090,29.3,35.3,117,2026-03-03 09:50:19.114639
7091,29.3,35.3,117,2026-03-03 09:50:25.678996
7092,29.3,35.3,117,2026-03-03 09:50:32.261146
7093,29.3,35.3,115,2026-03-03 09:50:38.758309
7094,29.3,35.3,117,2026-03-03 09:50:45.150229
7095,29.3,35.4,119,2026-03-03 09:50:51.698676
7096,29.3,35.3,118,2026-03-03 09:50:58.189486
7097,29.3,35.3,118,2026-03-03 09:51:05.080218
7098,29.3,35.3,118,2026-03-03 09:51:11.526413
7099,29.3,35.3,120,2026-03-03 09:51:17.867489
7100,29.3,35.3,116,2026-03-03 09:51:24.23932
7101,29.3,35.4,119,2026-03-03 09:51:30.605572
7102,29.3,35.4,123,2026-03-03 09:51:37.153857
7103,29.3,35.4,117,2026-03-03 09:51:43.560312
7104,29.3,35.3,121,2026-03-03 09:51:50.066142
7105,29.3,35.4,119,2026-03-03 09:51:56.392613
7106,29.3,35.4,121,2026-03-03 09:52:03.165885
7107,29.3,35.4,119,2026-03-03 09:52:09.512068
7108,29.3,35.4,122,2026-03-03 09:52:16.057374
7109,29.3,35.4,122,2026-03-03 09:52:22.570317
7110,29.3,35.4,120,2026-03-03 09:52:28.994032
7111,29.3,35.4,123,2026-03-03 09:52:35.537711
7112,29.3,35.4,119,2026-03-03 09:52:42.070148
7113,29.3,35.4,122,2026-03-03 09:52:48.405787
7114,29.3,35.4,121,2026-03-03 09:52:54.950243
7115,29.3,35.4,120,2026-03-03 09:53:01.327354
7116,29.3,35.4,123,2026-03-03 09:53:07.847402
7117,29.3,35.4,118,2026-03-03 09:53:14.430227
7118,29.3,35.4,119,2026-03-03 09:53:20.991259
7119,29.3,35.3,117,2026-03-03 09:53:27.544401
7120,29.3,35.3,117,2026-03-03 09:53:33.872436
7121,29.3,35.4,117,2026-03-03 09:53:40.489792
7122,29.3,35.4,122,2026-03-03 09:53:47.006068
7123,29.3,35.4,120,2026-03-03 09:53:53.592759
7124,29.3,35.4,122,2026-03-03 09:54:18.534491
7125,29.3,35.4,119,2026-03-03 09:54:24.888824
7126,29.3,35.3,119,2026-03-03 09:54:31.483363
7127,29.3,35.3,119,2026-03-03 09:54:37.985303
7128,29.3,35.4,121,2026-03-03 09:54:44.349198
7129,29.3,35.3,120,2026-03-03 09:54:50.900479
7130,29.3,35.3,118,2026-03-03 09:54:57.204963
7131,29.3,35.3,119,2026-03-03 09:55:03.86859
7132,29.3,35.3,116,2026-03-03 09:55:10.436675
7133,29.3,35.2,119,2026-03-03 09:55:16.919952
7134,29.3,35.3,119,2026-03-03 09:55:24.142953
7135,29.3,35.2,121,2026-03-03 09:55:30.613575
7136,29.3,35.2,119,2026-03-03 09:55:37.036959
7137,29.3,35.2,118,2026-03-03 09:55:43.515374
7138,29.3,35.3,116,2026-03-03 09:55:50.377834
7139,29.3,35.2,118,2026-03-03 09:55:56.838339
7140,29.3,35.2,120,2026-03-03 09:56:03.385209
7141,29.3,35.2,121,2026-03-03 09:56:09.74422
7142,29.3,35.2,118,2026-03-03 09:56:16.065799
7143,29.3,35.3,124,2026-03-03 09:56:22.670009
7144,29.3,35.3,119,2026-03-03 09:56:29.361657
7145,29.3,35.2,122,2026-03-03 09:56:35.769675
7146,29.3,35.2,119,2026-03-03 09:56:42.278925
7147,29.3,35.3,119,2026-03-03 09:56:48.626135
7148,29.3,35.2,119,2026-03-03 09:56:54.951099
7149,29.3,35.2,121,2026-03-03 09:57:01.308708
7150,29.3,35.2,117,2026-03-03 09:57:07.658187
7151,29.3,35.2,118,2026-03-03 09:57:14.069616
7152,29.3,35.2,116,2026-03-03 09:57:20.606553
7153,29.3,35.2,116,2026-03-03 09:57:27.218958
7154,29.3,35.3,119,2026-03-03 09:57:34.072437
7155,29.3,35.3,120,2026-03-03 09:57:40.500284
7156,29.3,35.3,119,2026-03-03 09:57:47.013833
7157,29.3,35.4,123,2026-03-03 09:57:53.390203
7158,29.3,35.4,119,2026-03-03 09:57:59.687782
7159,29.3,35.4,120,2026-03-03 09:58:06.305028
7160,29.3,35.4,122,2026-03-03 09:58:12.812202
7161,29.3,35.4,119,2026-03-03 09:58:19.127891
7162,29.3,35.4,122,2026-03-03 09:58:25.485688
7163,29.3,35.4,116,2026-03-03 09:58:31.83613
7164,29.3,35.4,119,2026-03-03 09:58:38.190224
7165,29.4,35.5,117,2026-03-03 09:58:56.37583
7166,29.4,35.5,118,2026-03-03 09:59:02.960407
7167,29.4,35.5,117,2026-03-03 09:59:09.37384
7168,29.4,35.5,115,2026-03-03 09:59:15.868021
7169,29.4,35.5,117,2026-03-03 09:59:22.308451
7170,29.4,35.6,117,2026-03-03 09:59:28.80442
7171,29.4,35.5,117,2026-03-03 09:59:35.364106
7172,29.4,35.6,120,2026-03-03 09:59:42.092502
7173,29.4,35.6,121,2026-03-03 09:59:48.432249
7174,29.4,35.6,117,2026-03-03 09:59:54.822171
7175,29.4,35.5,117,2026-03-03 10:00:01.181316
7176,29.4,35.5,120,2026-03-03 10:00:07.789298
7177,29.4,35.5,116,2026-03-03 10:00:14.722197
7178,29.4,35.5,117,2026-03-03 10:00:21.200822
7179,29.4,35.5,115,2026-03-03 10:00:27.533025
7180,29.4,35.5,116,2026-03-03 10:00:33.878131
7181,29.4,35.5,117,2026-03-03 10:00:40.247654
7182,29.4,35.5,116,2026-03-03 10:00:46.682971
7183,29.4,35.5,118,2026-03-03 10:00:53.155101
7184,29.4,35.6,115,2026-03-03 10:00:59.737168
7185,29.4,35.5,112,2026-03-03 10:01:06.281194
7186,29.4,35.5,113,2026-03-03 10:01:12.881164
7187,29.4,35.5,111,2026-03-03 10:01:19.568964
7188,29.4,35.6,119,2026-03-03 10:01:25.884583
7189,29.4,35.5,117,2026-03-03 10:01:38.205994
7190,29.4,35.5,112,2026-03-03 10:01:44.563923
7191,29.4,35.5,118,2026-03-03 10:01:51.40879
7192,29.4,35.5,116,2026-03-03 10:01:57.894111
7193,29.4,35.5,118,2026-03-03 10:02:04.243982
7194,29.4,35.5,115,2026-03-03 10:02:10.580171
7195,29.4,35.5,116,2026-03-03 10:02:17.162413
7196,29.4,35.5,115,2026-03-03 10:02:23.755869
7197,29.4,35.5,115,2026-03-03 10:02:30.26928
7198,29.4,35.5,116,2026-03-03 10:02:36.583487
7199,29.4,35.5,116,2026-03-03 10:02:43.103499
7200,29.4,35.5,116,2026-03-03 10:03:00.924135
7201,29.4,35.6,118,2026-03-03 10:03:07.534972
7202,29.4,35.6,116,2026-03-03 10:03:13.903099
7203,29.4,35.6,113,2026-03-03 10:03:20.197894
7204,29.4,35.5,112,2026-03-03 10:03:26.53205
7205,29.4,35.5,119,2026-03-03 10:03:33.105177
7206,29.4,35.6,119,2026-03-03 10:03:39.437111
7207,29.4,35.6,113,2026-03-03 10:03:46.068805
7208,29.4,35.6,119,2026-03-03 10:03:52.562104
7209,29.4,35.6,115,2026-03-03 10:03:59.25793
7210,29.4,35.6,116,2026-03-03 10:04:05.743845
7211,29.4,35.6,117,2026-03-03 10:04:12.247472
